Tg,Ta,Tc
34.41196959800353,22.525278674556954,37.14
35.54772208850105,25.648384495978817,37.19
35.53767154102516,27.026420242890257,37.30076408402739
34.37978356138794,21.692173514653536,36.94
34.37015255773262,23.5,36.59
34.813162575154735,24.77946576713654,36.99
35.274111238070375,24.475493905246545,36.99
33.746124246257466,22.389333747535662,36.99
35.56132821572634,24.634999543858868,37.66845021275918
34.62068055530508,25.230686339448305,36.733022595425695
34.01623102530353,21.74149659446884,36.99
33.958051454822176,24.212269613691827,36.74
34.782016728167605,24.22425732762571,37.2548665217934
35.409083383008415,24.476028040846376,37.54811765863607
34.54119701813014,24.32596191931162,37.90634913305932
33.47629563679444,25.474007471061853,36.83492441607876
35.29599474750872,26.749309740418862,36.69
34.54401354164998,23.530008695288924,36.69
34.87609482552499,26.624059071240836,36.53173553998555
34.27073557202027,23.5,36.94
34.05812695273888,23.8,37.03020861110571
34.009134062440964,23.72952875688518,37.27396825151106
35.133679057380284,24.264807408599246,38.04474371117185
33.78570401361535,23.979972599413514,36.89
34.66600803027515,23.9,36.99
34.31859489593235,23.484114996082013,36.61376749718869
33.89798936996841,23.55724903614002,36.66808977771522
33.92035212001152,23.198608410848987,37.09
34.352048639899294,23.8,36.99
34.11684366163479,22.00365590667612,36.5259644568222
33.99072788113506,24.67733060778944,36.8626692031428
34.51117569715394,24.1,37.24
34.53740895945333,24.54055202813874,36.58690382572604
33.59678289633515,24.7,36.79
35.01552588888696,24.1,37.36913764310255
34.03953372188586,23.2109618431351,36.64046803142267
35.33825561355021,28.66271582726769,36.94
34.34363724568789,23.5,37.04
33.44050876641479,23.77114737430302,36.94
35.9373883944316,24.0,39.5218886681996
33.7197659485692,23.5,36.94
34.412019782950644,23.5,37.14
33.86634391250272,24.3,36.94
35.39240987471828,25.200583224544644,37.09
33.68248951756126,24.0,36.62039807494793
34.352493358806306,23.7,36.74
32.540010214227735,22.740675062338124,36.596055607607376
34.881690804270455,25.53906308345378,36.89
34.210553758340694,22.01442355003085,37.09
34.521794083286125,22.94274299942549,37.1136535301027
33.88597448399953,22.54300033295365,36.53238881270313
34.015781218990846,24.0,37.09
34.94985729962154,25.28716795877464,37.04
33.57376910871488,23.8,36.69
34.13944402938477,25.8922900544994,36.79
33.93822006413379,23.00312309205005,37.04
33.593478645624664,21.86302753129397,36.69
33.49063446681422,21.72250123470644,36.84
33.817167953133264,23.927804629984117,36.63024010170455
34.173716473469895,22.909653739863543,37.04
34.55300109612535,24.0,37.19
35.39794929210883,25.462216487822744,36.99
33.49299039062148,24.0171003833235,36.69
34.34276799213193,24.3,36.89
34.345482172565006,24.0,36.94
34.08264215368967,26.0150100911269,36.99
35.865909707585544,27.464092358515558,38.16580315298559
34.214971572275026,26.51848021264155,36.95498025664819
35.34368360114811,25.053933003025957,37.01777186523562
34.546208660859115,23.9,36.79
33.615868314935305,22.00247304958941,36.531927190422856
34.50999977119036,24.0,36.99
34.54582807094561,23.9,36.94
35.309212358653184,24.1,37.17621480513368
34.744385440433604,27.27798085482021,36.86310173407933
34.18054032313286,23.2,36.69
33.642698993512205,23.4,36.99408907577943
34.53751885906536,23.8,36.9726461720065
34.04378317343803,24.1,36.74
34.07626124616011,24.101827444097687,36.84606933515005
35.75818998022549,25.565327699749268,38.125015811186415
34.978745928245345,23.84976645283933,37.56507060150986
34.665604027685305,25.933077139102643,37.09
34.82553428003382,25.327197592540877,37.14
31.774677660442205,23.22406826093236,36.62282059046318
34.36555386619429,25.107454437743257,36.99
34.03117340359196,23.683817333852627,37.22621789087414
33.021660434221126,24.686586005898505,36.73872902390576
34.28365409398203,22.861046189380456,37.16661119633674
34.35241610317188,22.399919595436582,37.09
34.79142103960507,24.0,36.91912624624473
35.02447641966141,25.58962433400093,37.57395376199134
34.27987365983375,22.657927140568447,36.74
34.03654926540461,23.28240330981065,37.406910506137045
35.545747633211256,24.73853025392357,36.84
33.956516900136315,22.891065861083376,35.85474504954622
34.41511569455569,23.186757209238653,36.84
34.025201911023345,23.9,36.74
33.684280081303775,24.570242684989896,36.94383437346466
34.7674695967702,24.293386246910547,37.14
34.71368170202134,23.5,37.641891657751465
34.252219460643445,23.7,36.84
34.62376666654387,23.2,37.17741884012376
34.36259648612215,23.4,37.11559451887221
33.887265686450384,22.630834223959077,37.19
32.68233922547245,25.129270283906525,36.94
34.993804730276125,24.31584905495909,36.79
34.964018760968486,24.1,37.31262569784544
35.23029873601917,27.23374660743825,36.74
34.01373772734478,24.349582557740217,38.33387056920125
34.61611460032751,24.3,36.79
35.332394773860976,27.09182677419944,36.99
34.630112592958575,23.37287761888573,36.53137666446369
35.183678486562435,25.331122688601575,36.79
33.572892146486154,23.926354357923664,36.83944083038208
33.816483259181126,24.0,36.84
33.12245051915698,24.30810265365082,36.79
34.34695540151712,22.98666495756969,36.84
34.45998715751244,24.41174216475552,36.84
34.22095705524462,24.2,36.99
34.18837524175332,24.0,36.69
35.502875718063294,24.668848250213944,37.775824075691375
34.0386359235203,23.088558286041923,37.03977223786932
34.52986193522314,23.641014313800053,36.59
33.82341554067504,23.230527574447244,36.39905394645949
34.03406057518472,23.74776910460848,37.14
34.69683842106399,24.0,37.08020767660714
34.81441054822474,23.2,37.09
34.06480597565897,24.0,37.7797812666621
33.96128794484159,24.1993813196738,37.09
35.00244540815088,28.68434762214972,37.04
34.19662015380805,25.688088419664357,37.04
35.17169285366711,24.283462174993687,37.25795807413808
33.73709212757275,22.953749924554337,36.728505400606046
34.716938385956766,24.327691107302822,37.39615699415975
34.30904641804225,25.741353938658666,38.14299738013998
34.28307026891581,23.45807465847452,36.79
34.64351114006253,25.52301061286714,37.21065539066007
34.60897050773488,24.73549128692397,36.84
33.65310380016353,23.074996303140004,36.84
34.285417499143776,23.6,36.94
34.92139882473722,26.212702459612323,37.24
35.41997063903139,25.077090717747343,37.280955675539566
35.02311191934875,26.178298520987344,37.09
34.37294844428101,23.9,37.42899991307496
34.80586167659734,23.7,37.14
34.08094877799445,21.945822978887684,37.69656270995453
34.456924147333964,24.0,36.69
35.271945740758056,23.38706338563587,37.9672375365025
34.556537182745394,24.0,36.79
31.725482515875655,20.51746581527694,35.75220983697157
34.94358332678499,24.56016077296119,36.79
34.14028954900807,23.7,36.52786249907143
34.213354056680515,24.013952578018166,36.99
35.515430057585824,23.9968841509096,37.77724659854197
34.63754420028145,25.04624418168286,37.14
34.22539744150404,24.86885581430968,36.89
34.70637403984977,24.3,37.04
34.860172596208315,24.3,37.70116697651339
35.03186287571452,24.233814430112638,37.131443575634144
33.088377817184444,25.28626723266195,36.74
33.93062848377814,23.8,37.04
34.463778782052714,22.50717014531857,36.74
34.54966518063112,24.1,36.84
35.06278505920771,25.933071410123983,36.94490689406909
33.89615398782676,21.511469926892413,37.19
33.39901482711456,25.64746410154184,37.19028970464917
33.80251969094309,23.30468079898765,37.13012676456427
33.016852406957966,23.964896422401456,36.69
34.29662438730463,24.2,37.27852910242379
35.48171274380355,27.522942123830603,38.04331374201177
33.90050286202074,24.7,36.83535780000385
34.52885522753363,24.65838222182671,36.89
33.82243605800775,24.008449242308245,36.62374952780278
34.47239355893409,24.68598331055941,37.13998335896431
33.56989517867203,23.5,36.69
35.07439838664491,24.0,37.09
36.09003200020226,25.95500784913363,38.4695666068737
34.875252886633184,24.0,37.82632422254085
34.53629564508254,21.60489823628553,37.61293800563543
35.10521103316002,25.330937024341228,36.89
34.80682860513657,23.6,37.53143100848701
34.11956850247164,21.883219938074543,37.04
34.641985819512136,23.31667548414454,36.84
34.70357133079609,24.0,37.9563486542669
33.690297432424295,21.71143944042791,36.99
35.09553594447987,23.2,38.72863411753115
33.61627298231578,23.816258898796733,37.14
34.67250111069164,25.42134827622048,36.91559714163307
34.16884387447814,22.87549257202376,37.24825440414321
34.54309255041065,24.1,36.99
33.78152449854016,21.78986286139533,37.18557810893314
34.77888327361396,23.81921800010269,37.04
34.14039318150531,25.315785869377965,36.59
32.976085667752564,22.723155790127333,36.89
35.0807494976815,26.22292337158834,36.99
34.991648578381266,24.531634846942893,36.99
33.99302632230179,22.097169552081724,36.74
34.41179506458153,24.0,36.84700386114669
34.17862020366175,22.72860257941286,36.99
33.06751531283335,25.72488503919444,37.14
33.26125913916485,22.119560585175016,36.77437251054326
34.05984756302575,24.122610414161095,36.89
34.4762665031333,25.286964098287587,37.26350783797806
35.000537262645594,23.92461595055505,38.17979463265256
32.18488321834762,20.203637080897963,36.59
35.61549364504876,24.7,38.67434670810752
33.99468548672819,22.699743383955187,35.614443726396
34.18733912564956,22.778935846954653,36.59956938486706
33.962421461312296,24.2,36.93185458377684
34.11471435736652,23.7,36.89
35.64637437828313,28.45015940912562,37.13114774589191
33.819411225430095,23.2,36.612368041750464
35.00542325089061,24.803791087804527,37.09
34.19090669529876,25.849188205322807,36.98508344501079
34.80302604492052,23.162906870587047,36.89
33.8416558493047,24.2,36.74
35.23330452237098,27.29273306177028,36.69
34.465822567080984,23.2,36.74303512084224
34.63371029386024,23.4,37.14
34.95092054901032,22.43384888839212,37.65521744329686
34.65334097126273,26.99512612469884,36.89
33.917697227922034,23.544520174661137,36.99
34.371408093336626,24.447471317484023,37.161399942005566
35.06056761586586,25.711298592976345,36.529693940850095
33.6887996211295,24.916865452929954,36.69
34.62101706245791,24.0,37.04
33.75006274335348,24.3,36.99
35.00338145311259,24.71763158557856,36.89
34.36797816974218,21.24848674203417,37.2808357364121
33.38638499883271,22.062234807498115,37.19
34.62276246113343,27.77598247489334,36.5992589540114
34.636205502660054,23.322624745749117,37.35829389176445
34.20521403495541,24.1,36.89
33.72914763099728,23.35683949634547,36.58834632421469
34.53987707669307,23.7,37.09
34.701355856782286,24.787810919067176,36.90541964238613
34.21449301041559,23.524979917315623,36.50255470845834
34.39725360681384,24.0,37.80800079546995
34.50690487779513,24.1,37.24
35.00106878449341,23.8,38.027656899980094
32.95141183828164,26.20253102599785,37.04
35.10845454511796,24.73403642540093,37.24
34.92124451217401,25.51270516267187,36.79
33.8578223050709,20.815583319411783,37.10744812993204
35.788570535606446,27.152095131489908,37.81134809850553
33.86115811360406,24.0,36.84
34.989679332454315,24.708221143173475,36.59443447375123
35.48624999574779,23.4,37.89656836835041
34.54705453316692,23.85887694811742,37.26087699858667
33.46425300525527,22.643394560178177,36.36784213222878
33.92516588352036,21.767882415790734,37.04
33.5710741260866,23.22889656271092,36.99
33.91218210769466,24.0,37.24
34.45784971765933,25.176994312216983,37.60907999359648
34.638724925702235,24.0,35.65006203014023
34.68967819991909,25.04442386313635,37.09
34.49471394313273,23.8,37.205752181318616
33.55847052257986,24.52746389852533,36.84
34.28534224101588,23.2,37.236472133145874
36.76417514375656,26.2338700939654,38.81011242370269
31.83279795244962,24.00926535196204,36.84
34.93327566080573,26.234924040755526,36.99
34.92925480868281,25.362355061357817,37.09
34.12518170979407,23.2,36.503462657504144
34.524662156846254,27.33475439294924,36.99
36.084109084983616,24.20925578487608,39.81585520213524
34.88982291973953,22.056993063066265,37.1822684574405
33.70886916088089,23.8,36.90938499711466
33.69560151059754,23.2,36.75859057353831
34.829572780228524,24.2,36.54545341777399
35.030396710664874,25.44498335261169,37.750861984550944
35.16689260745779,24.0,37.205350124463024
34.916059195722454,21.22788023271624,36.74
35.257364626357194,24.0,37.14
33.79241348052236,24.0,37.04
35.0134216785251,26.24515523875068,37.03684504086274
34.63474652773331,23.48777661544694,37.04
34.99899748028561,26.86280605433129,37.20398957378086
34.43475820201369,23.9,37.57410228257151
34.62101339512746,27.917829480618785,36.67175662763166
34.863172968106774,23.71983749678772,38.02495635272989
34.259081951715274,22.9574093685224,36.99
33.55684768432029,23.232424194723382,37.09
34.46256296541934,24.2,36.69
34.50860645141423,24.0,37.19
33.905283428942376,24.064647406792417,37.09
34.64437103202072,24.0,36.69
33.9504012245952,22.463244878568258,37.18793639731888
35.43776231344116,24.94434245960058,37.16227502392348
34.684858329157144,25.527680841350268,37.38759090476148
34.432981254091736,24.0,36.89
34.38104939777621,23.58850542302207,36.74
34.13737168154055,21.208065132234527,37.24
34.475360619717854,23.4,36.96802045809803
34.36358667728027,24.1,36.89
34.1505264496586,23.86933859831611,36.94
34.34510098873902,21.19652995166497,36.57262222260719
34.686967478722394,23.40852862418737,37.325590958925
34.875723048856585,25.243830272018634,37.33055063497519
34.320461471616866,24.35394435599124,37.10843757835123
34.98795922411495,22.915260533560733,37.24
34.150001710613864,23.58842819954558,37.04
34.282487453910015,23.83876141433383,37.30318674244408
34.40432757628075,24.740106720901068,36.64115594682872
34.67487501150878,20.89000857828428,37.54115817876218
34.57909560727456,23.32767653435744,37.04
34.11359500998136,25.58283053158556,37.97706229236152
34.416457285927784,22.931939266048424,37.19
32.50897824422878,23.4,37.518686316648704
33.54142196327789,22.51009302590078,36.46945007834096
34.220712396305586,25.62066583496676,36.21909266222225
34.59270422195358,25.72768890277872,37.10809816315762
33.36611575962351,23.2,37.45289145167613
35.24640218320616,24.8054252419398,36.94
34.67492299503128,24.322806909676387,36.79832330864173
33.83749384641608,22.151880777963832,36.84
33.3210341214918,22.666117852897678,36.79
34.80819745859644,23.5,37.40832401107906
34.71331460861992,26.339601078101108,36.58412186390448
34.79316432135094,24.2,36.99
33.9248579172247,22.94702626534183,38.00240365639569
34.486875148806654,23.2,36.84
33.78525205713085,23.6,36.47862668178007
34.463012488168964,23.8,37.02743731371272
33.63525432343796,26.207547243734677,36.79
34.51165140788501,25.417834142043613,36.53740995586842
34.75535236210885,26.5159378928225,37.09
33.8709073689272,24.1,37.04
34.57233004110406,22.382543485523847,37.14
34.00021237226039,22.208021559320617,37.04370866708742
34.59039066355937,25.23472297993017,36.99
33.44257423562371,21.83984487744514,36.51471469130447
33.841161531863584,23.438887960608824,36.53471458276008
34.67377638899256,25.010107998396407,36.89
34.722768514499776,22.742301272330167,37.45807577531394
36.29382358863835,24.92314083800266,38.59567629982224
34.9943614206883,26.110585237079302,36.78943034962161
34.697111857688355,23.8,36.89
34.49490902193197,24.1,37.386901062056765
33.45109171742202,23.96279474339583,36.74
34.53284170006879,24.3,36.76225562530355
34.55790120224405,24.37885343784089,36.58654179404625
34.75327031411184,25.499706916245152,36.89
35.004203927906616,23.6,37.04
32.944636711162914,22.743757331546483,35.86068942177791
34.51141078369261,24.4,36.69
32.32324062961305,25.291019160349627,36.94
34.771641197913375,25.07170860457916,36.84
34.425365569039364,23.2,37.00186652040496
33.657323102756045,24.496702025159447,36.77253357283684
34.98947532701936,26.54890738292201,36.79
33.96390016814251,22.674533849431352,36.99
33.751508238929105,24.7,36.69
35.90134272528103,23.307351226730656,38.56738538009808
34.64818346374463,25.592841093978645,36.94
34.813294492381054,23.2,37.09
34.55341486576722,23.236864086906778,36.69
33.98813638471445,23.2,36.110760213373766
35.05683865112846,25.42445050723052,37.14101665162139
33.57510449315198,23.5,36.53600039570713
37.1310527620859,22.66814403945165,39.941157815763816
35.56472758128974,24.89131867212089,38.01932683985388
34.826007400044595,25.52344487670418,37.35034822801242
33.923735612691985,23.55284681065166,36.94
34.209010652147896,23.7,36.72639694576551
35.194349212435135,25.60853055161887,36.99
35.31660494302117,27.330165975386358,37.15434642984863
35.49389072510963,27.560423886974235,37.94898556074332
34.579689349522106,24.140806717574154,37.09
33.680475869158066,22.51423089471349,36.84
34.775416577525895,24.237480048214977,36.66989831698289
35.03819080575907,23.7,36.94
35.50063946181488,24.2243726348461,38.02513064581425
34.593179375207335,24.1,36.94562314317271
34.01243294461474,24.925815305222496,37.03016202882261
33.977253471102685,23.4,37.24
33.99955555697504,22.731123929548136,36.95960992085961
33.944055905619486,22.825018515515996,37.14278639588425
34.83461485254533,24.778167097787943,36.51908829611053
34.01397780626524,23.409115659367423,37.36890394153343
36.33251650803202,24.39000253445333,38.55484335717796
33.63891839432375,24.2,36.99
34.29877185146486,24.3,37.09
34.34271431546106,23.090842107875435,36.94
33.94682778700461,23.488849627371817,37.2431783230471
34.528706014641344,23.49220264998369,36.99
34.292982161581094,24.572169047014164,35.89292731286349
34.24294572671867,24.7,36.23970575494996
33.46750706493487,23.6,36.84
34.04318678806119,23.2,36.89
34.39196824310572,23.5001527052634,36.83750399893378
35.544279521686306,26.73357212419563,37.55079421282953
34.35339597032444,23.447531244595,36.69
34.13499943142199,24.272226187993045,36.94
33.119052478713826,23.8,36.25248923515163
34.41796986176646,23.42768267919945,36.59
33.833907206550606,22.62810915532442,36.4114921579453
35.57798062909983,25.196532811110647,37.30264257999228
34.837738710845635,23.7,36.74
35.048270753469296,23.9,38.49317989711016
35.45063684299815,24.7,38.295739355893815
33.54821043321659,24.0,36.91157962219837
34.661721087515424,24.0,37.1166409546556
33.48486344944718,21.616385907650628,36.59
34.16550850093141,22.648105790024594,36.89
34.83089974477229,24.1,36.73167312438348
35.00667113633278,26.055898423269557,37.19
34.91121848911797,24.87732420689811,37.40288210080747
33.495234475353655,21.36759580469737,36.74
33.65181896437119,24.0,36.63957318613316
34.693591516211136,24.4,37.23367359408925
34.19165628964169,24.4,36.50473517561694
34.65998417313714,24.3,37.13637075181112
34.39796118783501,22.7651532880311,36.89
35.02901987334754,25.646102511695904,36.84
34.41019405360984,24.266834740364224,36.99
35.35469390949362,23.081368237987437,37.246655380944986
34.57597868369351,23.8,36.55059607976934
36.62562485640999,24.1,38.62697572215765
33.94581429263552,23.102695396024984,36.89
34.363766105503814,23.5,36.69
34.389540833846326,23.928963457638027,36.40734433326969
34.45073704739789,25.439775283054317,37.14
34.01729121831522,22.694865874246787,37.033238707291645
34.69563018254063,24.0,37.32543273212856
34.433764993563,23.6,36.84
34.8756697177547,23.22802148574407,37.39394035625004
34.339150766819486,20.828480894751625,36.89
34.710148621487576,24.20333288932316,37.04
35.38339740171764,27.83280653193938,36.99
33.6371016213633,23.2,36.84
34.7998361116378,24.0,38.39166508416639
34.54974697683273,23.419190801411037,36.70748867046245
34.0387537851996,22.07724547375869,36.29176414020336
35.6074560865222,25.7647644067707,37.260463032872224
34.18989051286647,21.292177739847286,36.77223577461745
34.560234972426855,23.649407915176823,37.14
35.397160738296655,26.46990843463336,37.14
33.921978473585504,21.51721042900902,37.22875060285204
34.10676033655637,24.1,38.28860338891848
34.99049057699861,24.694038121880656,37.09
33.99069708113039,23.5,36.89
33.78727209075261,25.26710531992305,36.75457072535517
32.85452377969397,25.809954314290792,38.19343260232147
34.06052480480313,22.94629372194169,37.04
33.73966739542888,22.82401468544589,36.68697640431649
34.55340417483103,24.0,36.71601172832482
35.28258354573836,25.343871483882317,37.21749184014625
35.04424750485682,24.042453266677168,37.38468628007381
34.10314472411659,20.790416879550303,36.99
34.308656149445234,24.352861834267927,36.5287771752417
33.75452977613154,22.84421938604912,36.789452767712525
35.92760803710114,23.5,38.07240449600499
35.072418140085944,23.57983003316136,37.58831651014415
34.48921967964428,23.6,36.89
36.69611793451722,23.03982151929061,39.744646586437405
34.170032992850295,24.0,36.81238870732289
34.06752129917992,23.9,38.15053226654801
34.308603108527855,23.48497918674243,37.09
35.04380100790028,24.07106734303806,37.19
35.225747333703914,24.3,37.57201667146376
33.91383085841363,21.826909737231308,36.94
34.92381963854557,24.1,36.89
34.845583208420585,27.52896281658693,37.09
33.879114932854336,24.1,35.544923163229384
36.14034252606769,24.765207923517945,38.51313781099929
34.70236304550233,22.95795086319921,36.99
34.039487274711256,22.87047178094704,36.89
34.414926293361816,22.983652201628495,37.839767307087385
34.38326897492984,23.9,37.09
34.162423394588345,24.3,37.04
33.04926447687467,24.0,36.89
35.20095915492639,25.827119201834805,37.3123493365389
33.83991980297792,23.4,36.97373662033151
33.713333824735464,23.2,36.89
35.18382361511438,25.06066809486864,37.67831449729737
33.90716680501159,25.1895240665065,36.89
32.74033320655668,22.0357870971276,36.69
34.72838004445588,23.727190196175528,37.04
33.38935377046851,24.1,36.40200577608721
34.50588813089414,24.7,36.449824166810906
34.78800482987917,24.78485022795424,37.79792118807954
34.69113272807307,24.7,37.04
34.40294907710885,24.0,37.09
35.0470358214807,25.640601725310365,36.94
34.482768652189414,22.68343053078305,37.12403002578986
36.41060985859129,23.079044887425244,39.46627015959805
35.84022292397055,27.283419760632206,38.45601157431153
34.9980171514601,24.0,37.09
34.23693361008971,24.749600132441955,36.44026299710617
34.27991362441641,25.320116355023387,36.59
35.71112069111457,23.6,38.4573167200149
34.54821106188499,23.46366334482847,37.32938030287044
35.024445196511806,26.360943750442964,38.53277878032347
34.13428004820518,23.886695028404905,36.89
35.258754256492026,28.13920169528446,36.99
36.64622926982104,24.7,38.73662403518982
34.36223387025402,24.03198538804024,36.58446915351034
34.50160470890068,24.104503440671923,36.82262992245889
34.6379056758064,24.7,37.13212649069201
34.885288743707626,23.9,37.14
35.11587339151325,26.21849913303366,36.89
33.94849553052946,23.22666585586621,36.51143478437079
34.63142674547075,24.26870228571592,36.84
34.674494044180804,24.3,36.99
34.24649228363422,25.23443821678343,37.09
33.98253792388721,24.0,36.89
34.7138982649981,23.67270962684252,37.14
34.47141384652781,24.297553088076377,36.831876387678754
37.2125,20.2,40.34
34.37437313852473,24.0,37.27287926324248
34.66096338591651,26.32057955659804,36.93484315997068
34.5485620833194,24.0,36.972512777855215
33.63055715281209,24.7,36.84
33.07929971188624,26.196425318119545,36.89
35.0017642746084,23.8409469273743,36.70587026454781
34.201734825130565,23.82550180665079,36.99
34.03215175069165,23.2,36.79
35.71603295078292,23.13474058045026,38.8537230370948
35.2879521342551,24.76063098712172,36.89
33.719160763571026,21.167948105140024,37.53690000145698
34.45289240896648,23.4,37.24
33.171938056542366,23.41094828193882,36.59
35.95263749854682,22.298317651416006,38.694692688055966
34.52888315035364,24.2,36.89779973856666
34.46939163634458,23.6,37.25670065276575
34.431178264302055,24.4,36.74
34.3878996386059,25.68543706190053,36.71754035490942
34.36653936477777,24.4,36.94
